id,pre,post
3X52E.mp4/000517.png,True,True
3X6SI.mp4/000286.png,False,True
3X6SI.mp4/000311.png,True,True
3X6SI.mp4/000050.png,False,True
3XDQC.mp4/000014.png,False,True
3XKBC.mp4/000238.png,True,True
3XKBC.mp4/000288.png,True,True
3XKBC.mp4/000357.png,True,True
3XKBC.mp4/000468.png,True,True
3XKBC.mp4/000474.png,False,True
3XL0K.mp4/000143.png,False,False
3XL0K.mp4/000149.png,False,True
3XL0K.mp4/000017.png,False,True
3XL0K.mp4/000048.png,False,True
3XL0K.mp4/000073.png,False,True
3XM7Q.mp4/000338.png,False,True
3XM7Q.mp4/000494.png,False,True
3XM7Q.mp4/000628.png,True,True
3XUPT.mp4/000140.png,False,True
3YC35.mp4/000137.png,False,True
3YC35.mp4/000163.png,False,True
3YC35.mp4/000309.png,False,True
3YC35.mp4/000320.png,True,True
3YC35.mp4/000006.png,False,True
3YGOV.mp4/000100.png,False,True
3YGOV.mp4/000011.png,False,True
3YGOV.mp4/000072.png,True,True
3YNPY.mp4/000017.png,False,True
3YNPY.mp4/000200.png,True,True
3YNPY.mp4/000260.png,True,True
3YNPY.mp4/000065.png,True,True
3YNPY.mp4/000083.png,True,True
3YQE2.mp4/000155.png,False,False
3YQE2.mp4/000204.png,False,True
3YQE2.mp4/000023.png,False,True
3YQE2.mp4/000476.png,False,True
3YQE2.mp4/000513.png,False,True
3YQE2.mp4/000569.png,False,True
3YQE2.mp4/000607.png,True,True
3YVPG.mp4/000223.png,False,True
3YVPG.mp4/000270.png,False,True
3YVPG.mp4/000364.png,False,True
3YVPG.mp4/000461.png,True,True
3YVPG.mp4/000583.png,True,True
3YVPG.mp4/000663.png,True,True
3YVPG.mp4/000710.png,True,True
3YVPG.mp4/000724.png,True,True
3YVPG.mp4/000766.png,True,True
3YVPG.mp4/000797.png,False,True
3YVPG.mp4/000853.png,True,True
3YVPG.mp4/000009.png,True,True
3YVPG.mp4/000918.png,False,True
3YVPG.mp4/000963.png,True,True
3YY88.mp4/000100.png,True,True
3YY88.mp4/000120.png,False,True
3YY88.mp4/000043.png,False,True
3YY88.mp4/000071.png,True,True
3Z08H.mp4/000100.png,False,True
3Z08H.mp4/000140.png,False,True
3Z08H.mp4/000215.png,False,True
3Z08H.mp4/000295.png,False,False
3Z08H.mp4/000357.png,False,True
3Z08H.mp4/000394.png,True,True
3Z08H.mp4/000431.png,False,False
3Z08H.mp4/000060.png,False,True
3Z08H.mp4/000886.png,True,True
3Z1YC.mp4/000466.png,False,True
3Z1YC.mp4/000541.png,False,True
3Z7KH.mp4/000248.png,True,True
3Z7KH.mp4/000270.png,True,True
3Z7KH.mp4/000447.png,False,True
3ZC4Y.mp4/000456.png,True,True
3ZC4Y.mp4/000513.png,True,False
3ZC4Y.mp4/000552.png,False,True
3ZC4Y.mp4/000698.png,True,True
3ZH9Z.mp4/000010.png,False,True
3ZH9Z.mp4/000136.png,False,True
3ZH9Z.mp4/000164.png,False,True
3ZH9Z.mp4/000411.png,True,True
3ZHEX.mp4/000014.png,False,True
3ZHEX.mp4/000183.png,False,True
3ZHEX.mp4/000039.png,True,True
3ZKDY.mp4/000163.png,False,True
3ZKDY.mp4/000269.png,False,True
3ZOI4.mp4/000154.png,False,True
3ZOI4.mp4/000436.png,True,True
3ZOI4.mp4/000554.png,False,True
3ZUVI.mp4/000148.png,False,True
3ZUVI.mp4/000188.png,True,False
3ZUVI.mp4/000025.png,True,True
3ZUVI.mp4/000066.png,False,True
3ZUVI.mp4/000009.png,False,True
4021D.mp4/000522.png,True,True
4021D.mp4/000552.png,False,True
4021N.mp4/000188.png,False,True
4021N.mp4/000238.png,False,True
4021N.mp4/000267.png,False,True
4021N.mp4/000413.png,True,True
4021N.mp4/000734.png,True,True
4021N.mp4/000089.png,False,True
40309.mp4/000387.png,True,True
40309.mp4/000442.png,True,True
406LH.mp4/000157.png,False,True
406LH.mp4/000170.png,False,True
406LH.mp4/000416.png,False,True
406LH.mp4/000061.png,True,True
406LH.mp4/000904.png,False,True
406LH.mp4/000098.png,True,True
409X2.mp4/000021.png,True,True
409X2.mp4/000235.png,True,True
409X2.mp4/000040.png,False,True
409X2.mp4/000059.png,False,True
409X2.mp4/000062.png,True,True
409X2.mp4/000072.png,False,True
40DSU.mp4/000016.png,False,True
40DSU.mp4/000268.png,True,True
40DSU.mp4/000045.png,False,True
40F42.mp4/000113.png,True,True
40F42.mp4/000156.png,False,True
40F42.mp4/000158.png,False,True
40F42.mp4/000170.png,False,True
40F42.mp4/000219.png,False,True
40F42.mp4/000223.png,False,False
40F42.mp4/000023.png,False,True
40F42.mp4/000281.png,False,True
40F42.mp4/000322.png,False,True
40F42.mp4/000530.png,True,True
40FKN.mp4/000324.png,False,False
40FKN.mp4/000037.png,False,True
40FKN.mp4/000753.png,False,True
40IEF.mp4/000242.png,False,False
40IEF.mp4/000091.png,False,True
40NIM.mp4/000208.png,False,True
40TYU.mp4/000143.png,False,True
40TYU.mp4/000307.png,True,True
40TYU.mp4/000308.png,True,False
40TYU.mp4/000336.png,False,False
40TYU.mp4/000664.png,False,True
40WPV.mp4/000028.png,True,True
40WPV.mp4/000066.png,False,True
417RA.mp4/000240.png,True,True
417RA.mp4/000035.png,True,True
417RA.mp4/000447.png,False,True
417RA.mp4/000470.png,True,True
417RA.mp4/000507.png,True,True
41A89.mp4/000120.png,False,True
41A89.mp4/000134.png,False,True
41A89.mp4/000176.png,True,True
41A89.mp4/000019.png,True,True
41A89.mp4/000020.png,False,True
41A89.mp4/000266.png,False,True
41A89.mp4/000292.png,False,True
41A89.mp4/000054.png,False,True
41A89.mp4/000551.png,False,True
41A89.mp4/000693.png,True,True
41A89.mp4/000731.png,False,True
41A89.mp4/000095.png,True,True
41CZS.mp4/000117.png,False,True
41CZS.mp4/000131.png,False,True
41CZS.mp4/000163.png,False,True
41CZS.mp4/000176.png,True,True
41CZS.mp4/000193.png,True,True
41CZS.mp4/000216.png,True,True
41CZS.mp4/000281.png,True,True
41CZS.mp4/000095.png,True,True
41EQS.mp4/000152.png,False,True
41EQS.mp4/000163.png,True,True
41EQS.mp4/000021.png,False,True
41EQS.mp4/000258.png,False,False
41EQS.mp4/000293.png,True,True
41EQS.mp4/000328.png,False,True
41EQS.mp4/000425.png,True,True
41EQS.mp4/000532.png,False,True
41EQS.mp4/000082.png,True,True
41F2M.mp4/000142.png,False,True
41F2M.mp4/000154.png,True,True
41F2M.mp4/000017.png,False,True
41F2M.mp4/000262.png,False,True
41F2M.mp4/000337.png,True,True
41F2M.mp4/000407.png,False,False
41FNM.mp4/000132.png,True,True
41FNM.mp4/000047.png,False,True
41FNM.mp4/000502.png,False,True
41FNM.mp4/000585.png,False,True
41FNM.mp4/000668.png,False,False
41FNM.mp4/000751.png,False,False
41GXC.mp4/000100.png,True,True
41GXC.mp4/000152.png,True,True
41GXC.mp4/000217.png,True,True
41GXC.mp4/000262.png,False,True
41GXC.mp4/000280.png,True,True
41GXC.mp4/000310.png,False,True
41GXC.mp4/000347.png,False,True
41II2.mp4/000333.png,False,True
41II2.mp4/000358.png,False,True
41II2.mp4/000805.png,True,True
41O3J.mp4/000134.png,True,True
41O3J.mp4/000141.png,True,True
41O3J.mp4/000226.png,False,True
41O3J.mp4/000274.png,True,True
41O3J.mp4/000290.png,False,True
41O3J.mp4/000492.png,True,True
41O3J.mp4/000051.png,False,True
41O3J.mp4/000086.png,False,True
41O3J.mp4/000098.png,True,True
41SB2.mp4/000303.png,False,False
41SB2.mp4/000340.png,False,False
41SB2.mp4/000406.png,False,True
41SB2.mp4/000449.png,False,True
41SB2.mp4/000067.png,False,True
41SB2.mp4/000088.png,False,True
41T8C.mp4/000019.png,False,True
41T8C.mp4/000213.png,False,True
41T8C.mp4/000281.png,False,True
41T8C.mp4/000331.png,False,True
41T8C.mp4/000362.png,False,True
41T8C.mp4/000393.png,True,False
41T8C.mp4/000406.png,True,True
41T8C.mp4/000493.png,False,True
41T8C.mp4/000510.png,False,True
41T8C.mp4/000546.png,False,True
41T8C.mp4/000553.png,False,True
41T8C.mp4/000062.png,False,True
41ZY4.mp4/000399.png,True,True
41ZY4.mp4/000434.png,True,True
422BV.mp4/000011.png,False,True
422BV.mp4/000017.png,False,True
422BV.mp4/000171.png,False,True
422BV.mp4/000223.png,True,True
422BV.mp4/000288.png,True,True
422BV.mp4/000300.png,False,True
422BV.mp4/000310.png,False,False
422BV.mp4/000320.png,True,True
422BV.mp4/000072.png,False,True
422BV.mp4/000084.png,True,True
428VQ.mp4/000012.png,True,True
428VQ.mp4/000076.png,True,True
42E9I.mp4/000400.png,False,True
42E9I.mp4/000750.png,True,True
42K3H.mp4/000011.png,True,True
42MC3.mp4/000248.png,True,True
42MC3.mp4/000476.png,False,True
42MC3.mp4/000009.png,True,True
42MIK.mp4/000107.png,False,True
42PMR.mp4/000376.png,True,True
42PMR.mp4/000563.png,False,True
42PMR.mp4/000072.png,True,True
42PMR.mp4/000789.png,False,True
42PMR.mp4/000897.png,True,True
42PMR.mp4/000009.png,False,True
42SEP.mp4/000370.png,False,True
42SEP.mp4/000443.png,True,True
42SEP.mp4/000499.png,False,True
42UH8.mp4/000136.png,False,True
42UH8.mp4/000073.png,True,True
432NL.mp4/000158.png,False,True
432NL.mp4/000195.png,False,True
432NL.mp4/000284.png,True,True
432NL.mp4/000292.png,True,True
432NL.mp4/000030.png,True,True
432NL.mp4/000041.png,False,True
432NL.mp4/000053.png,False,True
43CCM.mp4/000129.png,False,False
43CCM.mp4/000155.png,False,False
43CCM.mp4/000018.png,False,True
43CCM.mp4/000021.png,False,True
43CCM.mp4/000252.png,False,True
43CCM.mp4/000300.png,True,True
43CCM.mp4/000349.png,True,False
43CCM.mp4/000452.png,False,True
43CCM.mp4/000048.png,False,True
43CCM.mp4/000075.png,False,True
43CF9.mp4/000127.png,True,True
43CF9.mp4/000019.png,False,True
43CF9.mp4/000023.png,False,True
43CF9.mp4/000288.png,True,True
43CF9.mp4/000293.png,False,True
43CF9.mp4/000031.png,False,True
43CF9.mp4/000320.png,True,True
43CF9.mp4/000332.png,True,True
43CF9.mp4/000436.png,True,True
43CF9.mp4/000007.png,False,True
43FG9.mp4/000029.png,False,True
43FG9.mp4/000031.png,False,True
43FG9.mp4/000036.png,False,True
43FG9.mp4/000038.png,False,True
43FG9.mp4/000004.png,False,True
43FG9.mp4/000040.png,False,True
43FG9.mp4/000005.png,False,True
43FG9.mp4/000071.png,True,False
43ODF.mp4/000197.png,True,True
43ODF.mp4/000023.png,False,True
43ODF.mp4/000406.png,False,False
43ODF.mp4/000519.png,True,True
43OGO.mp4/000527.png,False,True
43OXO.mp4/000118.png,True,True
43OXO.mp4/000127.png,True,True
43OXO.mp4/000193.png,False,True
43OXO.mp4/000330.png,False,True
43OXO.mp4/000379.png,True,True
43OXO.mp4/000586.png,False,True
43OXO.mp4/000607.png,True,True
43OXO.mp4/000071.png,True,True
43UGG.mp4/000117.png,False,True
43UGG.mp4/001302.png,False,True
43UGG.mp4/000018.png,False,True
43UGG.mp4/000272.png,True,True
43UGG.mp4/000332.png,True,True
43UGG.mp4/000393.png,True,True
43UGG.mp4/000051.png,False,True
43UGG.mp4/000084.png,True,True
448J4.mp4/000201.png,False,True
448J4.mp4/000369.png,False,True
448J4.mp4/000401.png,True,True
448J4.mp4/000418.png,True,True
448J4.mp4/000423.png,False,True
448J4.mp4/000523.png,True,True
448J4.mp4/000553.png,False,True
448J4.mp4/000058.png,False,True
448J4.mp4/000652.png,False,True
448J4.mp4/000685.png,False,False
44HW5.mp4/000295.png,False,True
44PFW.mp4/000135.png,False,True
44PFW.mp4/000194.png,False,True
44PFW.mp4/000450.png,False,False
44PFW.mp4/000461.png,False,True
44PFW.mp4/000484.png,False,True
44PFW.mp4/000507.png,True,True
44PFW.mp4/000065.png,False,True
44Q8A.mp4/000586.png,True,True
44Q8A.mp4/000630.png,True,True
44Q8A.mp4/000658.png,True,True
44Q8A.mp4/000678.png,True,True
44Q8A.mp4/000743.png,True,True
44T8B.mp4/000076.png,False,True
44T8B.mp4/000009.png,False,True
44Y6S.mp4/001033.png,False,True
44Y6S.mp4/000278.png,False,True
44Y6S.mp4/000372.png,True,True
450TW.mp4/000195.png,True,True
450TW.mp4/000299.png,True,True
450TW.mp4/000394.png,True,True
450TW.mp4/000424.png,False,True
450TW.mp4/000526.png,False,True
450TW.mp4/000577.png,False,False
450TW.mp4/000065.png,True,True
450TW.mp4/000780.png,True,True
452FV.mp4/000017.png,True,True
452FV.mp4/000237.png,False,True
45BIP.mp4/000124.png,False,True
45BIP.mp4/000206.png,False,True
45BIP.mp4/000288.png,False,True
45BIP.mp4/000347.png,False,True
45BIP.mp4/000421.png,False,False
45BIP.mp4/000496.png,False,True
45BIP.mp4/000518.png,False,True
45BIP.mp4/000570.png,False,False
45BIP.mp4/000696.png,False,False
45D5U.mp4/000771.png,True,True
45FWP.mp4/000158.png,True,True
45FWP.mp4/000019.png,False,True
45FWP.mp4/000246.png,False,False
45FWP.mp4/000054.png,True,True
45FWP.mp4/000722.png,False,True
45FWP.mp4/000760.png,True,True
45P7D.mp4/001029.png,True,True
45P7D.mp4/000821.png,True,True
45P7D.mp4/000928.png,False,True
45Z2A.mp4/000012.png,False,True
45Z2A.mp4/000169.png,False,True
45Z2A.mp4/000177.png,True,True
45Z2A.mp4/000033.png,True,True
45Z2A.mp4/000055.png,True,True
45Z2A.mp4/000097.png,True,True
463UL.mp4/000010.png,False,True
463UL.mp4/000187.png,False,True
463UL.mp4/000405.png,False,False
463UL.mp4/000460.png,False,True
463UL.mp4/000047.png,False,True
463UL.mp4/000543.png,False,True
463UL.mp4/000626.png,False,False
4683D.mp4/000199.png,False,True
4683D.mp4/000251.png,True,True
4683D.mp4/000257.png,False,True
4683D.mp4/000355.png,False,True
4683D.mp4/000368.png,False,True
4683D.mp4/000084.png,False,False
4683D.mp4/000009.png,False,True
469E8.mp4/000243.png,True,True
469E8.mp4/000455.png,True,True
469E8.mp4/000460.png,False,True
469E8.mp4/000481.png,False,True
469E8.mp4/000496.png,False,True
469E8.mp4/000516.png,False,True
469ZJ.mp4/000010.png,False,True
469ZJ.mp4/000027.png,False,True
469ZJ.mp4/000063.png,False,True
46A6J.mp4/000352.png,False,True
46A6J.mp4/000427.png,False,True
46A6J.mp4/000440.png,True,True
46GP8.mp4/000152.png,False,True
46GP8.mp4/000272.png,False,True
46GP8.mp4/000309.png,False,False
46Z16.mp4/001029.png,True,True
46Z16.mp4/001206.png,False,True
46Z16.mp4/000175.png,False,False
46Z16.mp4/000019.png,False,True
46Z16.mp4/000054.png,False,True
46Z16.mp4/000067.png,False,True
46Z16.mp4/000069.png,False,True
46Z16.mp4/000991.png,True,True
4713W.mp4/000116.png,False,True
472B0.mp4/000027.png,False,True
472B0.mp4/000342.png,False,True
472B0.mp4/000457.png,True,True
472B0.mp4/000646.png,True,True
472EJ.mp4/000011.png,False,True
472EJ.mp4/000153.png,True,True
472EJ.mp4/000183.png,False,True
472EJ.mp4/000228.png,False,True
472EJ.mp4/000043.png,False,True
47532.mp4/000017.png,True,True
47532.mp4/000541.png,False,True
47532.mp4/000692.png,False,False
47D1Y.mp4/000027.png,True,True
47D1Y.mp4/000061.png,False,True
47DR8.mp4/000013.png,False,True
47DR8.mp4/000283.png,False,True
47I6H.mp4/000191.png,False,True
47I6H.mp4/000379.png,True,True
47I6H.mp4/000092.png,True,True
47RAA.mp4/000159.png,True,True
47RAA.mp4/000195.png,True,True
47RAA.mp4/000201.png,False,True
47RAA.mp4/000204.png,False,False
47RAA.mp4/000219.png,False,True
47RAA.mp4/000026.png,False,True
47RAA.mp4/000036.png,False,True
47RAA.mp4/000004.png,True,True
47RAA.mp4/000045.png,False,True
47RAA.mp4/000054.png,False,True
47Y1V.mp4/000117.png,False,True
47Y1V.mp4/000205.png,False,True
47Y1V.mp4/000232.png,False,True
47Y1V.mp4/000394.png,True,False
47Y1V.mp4/000071.png,False,True
47Y1V.mp4/000099.png,False,True
47Y1X.mp4/000013.png,False,True
47ZXN.mp4/000219.png,False,True
47ZXN.mp4/000025.png,True,True
47ZXN.mp4/000282.png,True,True
47ZXN.mp4/000595.png,True,True
481PN.mp4/000140.png,False,True
481PN.mp4/000178.png,False,True
481PN.mp4/000231.png,True,True
481PN.mp4/000305.png,True,True
485G9.mp4/000214.png,False,True
485G9.mp4/000237.png,False,False
485G9.mp4/000310.png,True,True
485G9.mp4/000373.png,True,True
485G9.mp4/000394.png,False,True
485G9.mp4/000086.png,True,True
485I1.mp4/000388.png,False,False
485I1.mp4/000437.png,True,True
485I1.mp4/000751.png,False,True
4878H.mp4/000018.png,False,True
4878H.mp4/000203.png,False,True
48BUM.mp4/000112.png,False,True
48BUM.mp4/000241.png,True,False
48BUM.mp4/000039.png,False,True
48BUM.mp4/000493.png,False,True
48BUM.mp4/000538.png,False,True
48CYX.mp4/000154.png,True,True
48CYX.mp4/000188.png,False,True
48CYX.mp4/000197.png,True,True
48CYX.mp4/000023.png,False,True
48CYX.mp4/000251.png,False,True
48CYX.mp4/000354.png,False,False
48CYX.mp4/000413.png,True,True
48CYX.mp4/000436.png,False,True
48CYX.mp4/000472.png,False,False
48CYX.mp4/000509.png,True,True
48CYX.mp4/000531.png,False,True
48EEP.mp4/000015.png,True,True
48IQL.mp4/000151.png,True,True
48IQL.mp4/000251.png,False,True
48IQL.mp4/000271.png,False,True
48IQL.mp4/000291.png,False,True
48IQL.mp4/000336.png,True,True
48IQL.mp4/000368.png,False,True
48IQL.mp4/000040.png,False,True
48WOM.mp4/000122.png,False,True
48WOM.mp4/000127.png,False,True
48WOM.mp4/000174.png,False,True
48WOM.mp4/000206.png,False,False
48WOM.mp4/000238.png,False,True
48WOM.mp4/000358.png,False,True
48WOM.mp4/000359.png,False,False
48WOM.mp4/000485.png,False,False
48WOM.mp4/000061.png,False,True
48WOM.mp4/000092.png,False,True
48XER.mp4/000226.png,False,True
48XER.mp4/000299.png,True,True
48XER.mp4/000348.png,False,True
48XER.mp4/000377.png,True,True
48XER.mp4/000405.png,True,False
48XER.mp4/000595.png,False,False
48XER.mp4/000651.png,True,True
48XER.mp4/000008.png,False,True
490S2.mp4/000278.png,False,True
490S2.mp4/000330.png,False,True
490S2.mp4/000364.png,False,True
490S2.mp4/000524.png,True,True
491X2.mp4/000107.png,False,True
491X2.mp4/000178.png,False,True
491X2.mp4/000184.png,False,True
491X2.mp4/000428.png,True,False
491X2.mp4/000983.png,True,True
493WS.mp4/000213.png,True,True
493WS.mp4/000253.png,False,True
493WS.mp4/000432.png,True,True
49NHJ.mp4/000013.png,False,True
49NHJ.mp4/000582.png,True,True
49NHJ.mp4/000622.png,False,True
49QXY.mp4/000307.png,True,True
49QXY.mp4/000479.png,True,True
49QXY.mp4/000570.png,True,True
49QXY.mp4/000773.png,True,True
4A28I.mp4/000620.png,False,True
4A81E.mp4/000142.png,True,False
4A81E.mp4/000236.png,True,True
4A81E.mp4/000854.png,True,True
4A81E.mp4/000934.png,True,True
4ALLQ.mp4/000139.png,False,True
4ALLQ.mp4/000151.png,True,True
4ALLQ.mp4/000229.png,False,True
4ALLQ.mp4/000051.png,False,True
4ALLQ.mp4/000078.png,False,True
4AQZ2.mp4/000023.png,False,True
4AQZ2.mp4/000355.png,True,True
4AQZ2.mp4/000400.png,False,True
4AQZ2.mp4/000086.png,False,True
4ATDB.mp4/000217.png,True,True
4ATDB.mp4/000234.png,False,True
4ATDB.mp4/000388.png,True,False
4BEZX.mp4/000163.png,True,True
4BEZX.mp4/000021.png,False,True
4BEZX.mp4/000272.png,True,True
4BEZX.mp4/000313.png,False,True
4BEZX.mp4/000337.png,False,True
4BEZX.mp4/000035.png,False,True
4BEZX.mp4/000609.png,False,True
4BEZX.mp4/000646.png,True,True
4BEZX.mp4/000672.png,False,True
4BEZX.mp4/000008.png,False,True
4BGWL.mp4/000017.png,False,True
4BGWL.mp4/000070.png,False,True
4BIMI.mp4/000107.png,False,False
4BIMI.mp4/000161.png,False,True
4BIMI.mp4/000245.png,False,True
4BIMI.mp4/000461.png,True,True
4BIMI.mp4/000513.png,True,True
4BIMI.mp4/000059.png,False,True
4BIMI.mp4/000592.png,False,True
4BIMI.mp4/000681.png,False,True
4BIMI.mp4/000083.png,False,True
4BSR0.mp4/000104.png,True,True
4BSR0.mp4/000173.png,False,True
4BSR0.mp4/000099.png,False,True
4BZI6.mp4/000018.png,False,True
4BZI6.mp4/000270.png,False,True
4BZI6.mp4/000450.png,False,True
4C1KY.mp4/000864.png,True,True
4C1KY.mp4/000898.png,True,True
4C1KY.mp4/000959.png,True,True
4C4LC.mp4/000118.png,True,True
4C4LC.mp4/000271.png,True,True
4C4LC.mp4/000406.png,False,True
4C4LC.mp4/000005.png,False,True
4C5S6.mp4/000335.png,False,True
4C5S6.mp4/000601.png,True,True
4CAB5.mp4/000129.png,True,True
4CAB5.mp4/000197.png,False,True
4CAB5.mp4/000231.png,False,False
4CAB5.mp4/000244.png,False,True
4CAB5.mp4/000269.png,False,True
4CAB5.mp4/000372.png,True,True
4CAB5.mp4/000434.png,False,True
4CAHN.mp4/000450.png,False,True
4CAHN.mp4/000460.png,True,True
4CAHN.mp4/000479.png,False,True
4CAHN.mp4/000497.png,True,True
4CHXK.mp4/000163.png,False,True
4CHXK.mp4/000401.png,True,True
4CHXK.mp4/000050.png,False,True
4CHXK.mp4/000634.png,False,True
4CSXJ.mp4/000156.png,True,True
4CSXJ.mp4/000208.png,False,True
4CSXJ.mp4/000225.png,True,True
4CSXJ.mp4/000318.png,True,True
4CV3F.mp4/000010.png,False,True
4CV3F.mp4/000101.png,False,True
4CV3F.mp4/000166.png,False,True
4CV3F.mp4/000021.png,False,True
4CV3F.mp4/000217.png,False,False
4CV3F.mp4/000219.png,False,True
4CV3F.mp4/000027.png,True,True
4CV3F.mp4/000416.png,False,True
4CV3F.mp4/000490.png,False,True
4CV3F.mp4/000062.png,True,False
4CV3F.mp4/000008.png,False,True
4CV3F.mp4/000082.png,False,False
4D5XD.mp4/000106.png,False,True
4D5XD.mp4/000032.png,False,True
4D5XD.mp4/000069.png,True,True
4D5XD.mp4/000778.png,True,False
4D7GX.mp4/000146.png,False,True
4D7GX.mp4/000183.png,False,True
4D7GX.mp4/000220.png,False,True
4D7GX.mp4/000727.png,False,True
4DAGZ.mp4/001073.png,True,True
4DAGZ.mp4/000181.png,False,True
4DAGZ.mp4/000205.png,False,True
4DAGZ.mp4/000570.png,False,True
4DSYI.mp4/000176.png,False,True
4DSYI.mp4/000246.png,True,True
4DSYI.mp4/000036.png,False,True
4DSYI.mp4/000795.png,True,True
4DSYI.mp4/000093.png,False,True
4DWGO.mp4/000013.png,False,True
4DWGO.mp4/000148.png,False,True
4DWGO.mp4/000194.png,False,True
4DWGO.mp4/000207.png,False,True
4DWGO.mp4/000219.png,False,True
4DWGO.mp4/000295.png,True,False
4DWGO.mp4/000315.png,False,False
4DWGO.mp4/000338.png,False,True
4DWGO.mp4/000359.png,False,True
4DWGO.mp4/000384.png,False,True
4DWGO.mp4/000459.png,False,True
4DY90.mp4/000022.png,True,True
4DY90.mp4/000438.png,True,True
4DZ33.mp4/000010.png,True,True
4DZ33.mp4/000358.png,True,True
4DZB6.mp4/000022.png,False,True
4EBCO.mp4/000660.png,True,True
4EDGW.mp4/000337.png,True,True
4EDGW.mp4/000354.png,True,True
4EM25.mp4/000011.png,False,True
4EM25.mp4/000196.png,True,True
4ETXZ.mp4/000306.png,False,True
4ETXZ.mp4/000393.png,False,True
4ETXZ.mp4/000476.png,False,True
4F76V.mp4/000116.png,False,True
4F76V.mp4/000161.png,False,True
4F76V.mp4/000206.png,False,True
4F76V.mp4/000413.png,False,True
4F76V.mp4/000593.png,False,True
4F76V.mp4/000653.png,True,True
4F76V.mp4/000086.png,False,True
4FAWP.mp4/000287.png,True,True
4FAWP.mp4/000562.png,False,True
4FAWP.mp4/000609.png,False,True
4FAWP.mp4/000633.png,False,True
4FD1T.mp4/000060.png,True,True
4FD1T.mp4/000611.png,False,True
4FGLC.mp4/000158.png,False,True
4FGLC.mp4/000023.png,False,True
4FGLC.mp4/000254.png,False,True
4FS34.mp4/000536.png,True,True
4FS34.mp4/000072.png,True,True
4FX6G.mp4/000237.png,False,True
4FX6G.mp4/000299.png,False,True
4FX6G.mp4/000332.png,False,True
4FX6G.mp4/000422.png,True,False
4FX6G.mp4/000493.png,False,True
4FX6G.mp4/000524.png,True,True
4FX6G.mp4/000566.png,False,False
4FX6G.mp4/000691.png,False,False
4FX6G.mp4/000719.png,False,True
4FX6G.mp4/000730.png,True,True
4FX6G.mp4/000747.png,True,True
4FXUI.mp4/001049.png,True,True
4G00A.mp4/000015.png,False,True
4G00A.mp4/000043.png,True,True
4G00A.mp4/000439.png,True,True
4G00A.mp4/000534.png,True,True
4G00A.mp4/000572.png,False,True
4G3ZF.mp4/000173.png,False,True
4G3ZF.mp4/000301.png,True,True
4G3ZF.mp4/000035.png,False,True
4G3ZF.mp4/000360.png,False,True
4GCPM.mp4/000101.png,False,True
4GCPM.mp4/000117.png,False,True
4GCPM.mp4/000170.png,True,True
4GDTQ.mp4/000248.png,False,False
4GDTQ.mp4/000270.png,False,False
4GDTQ.mp4/000413.png,True,True
4GHHK.mp4/000111.png,False,True
4GHHK.mp4/000135.png,False,True
4GHHK.mp4/000153.png,True,True
4GHHK.mp4/000175.png,False,True
4GHHK.mp4/000022.png,True,True
4GHHK.mp4/000287.png,True,True
4GHHK.mp4/000314.png,False,True
4GHHK.mp4/000347.png,False,True
4GHHK.mp4/000421.png,False,True
4GHHK.mp4/000473.png,False,True
4GHHK.mp4/000556.png,True,True
4GHHK.mp4/000631.png,False,True
4GHHK.mp4/000777.png,False,True
4GHHK.mp4/000081.png,False,True
4GLAP.mp4/000100.png,False,True
4GLAP.mp4/000110.png,True,True
4GLAP.mp4/000124.png,False,False
4GLAP.mp4/000133.png,False,False
4GLAP.mp4/000148.png,False,True
4GLAP.mp4/000149.png,False,True
4GWNV.mp4/000151.png,False,False
4GWNV.mp4/000069.png,False,True
4H61U.mp4/000313.png,False,True
4H61U.mp4/000358.png,False,True
4H61U.mp4/000046.png,False,True
4H64T.mp4/000103.png,False,False
4H64T.mp4/000126.png,False,True
4H64T.mp4/000134.png,False,True
4H64T.mp4/000154.png,True,False
4H64T.mp4/000095.png,False,True
4H935.mp4/000135.png,False,True
4H935.mp4/000014.png,False,True
4H935.mp4/000230.png,False,True
4H935.mp4/000289.png,False,False
4H935.mp4/000345.png,True,True
4H935.mp4/000038.png,False,True
4H935.mp4/000398.png,False,True
4H935.mp4/000415.png,False,True
4H935.mp4/000473.png,True,True
4H935.mp4/000575.png,False,True
4H935.mp4/000599.png,False,True
4H935.mp4/000616.png,True,True
4H935.mp4/000625.png,False,True
4H935.mp4/000692.png,True,True
4H935.mp4/000798.png,False,False
4H935.mp4/000008.png,False,True
4HFN2.mp4/000439.png,False,True
4HFN2.mp4/000683.png,False,True
4HFN2.mp4/000773.png,False,True
4HGD7.mp4/000599.png,False,False
4HGD7.mp4/000642.png,False,True
4HGD7.mp4/000745.png,False,False
4HMTY.mp4/000048.png,False,True
4HZ3B.mp4/000404.png,True,True
4HZ3B.mp4/000435.png,True,True
4HZ3B.mp4/000450.png,False,False
4HZ3B.mp4/000475.png,False,True
4I00F.mp4/000011.png,False,True
4I00F.mp4/000162.png,True,True
4I00F.mp4/000200.png,False,True
4I00F.mp4/000277.png,False,True
4I00F.mp4/000281.png,False,True
4I00F.mp4/000282.png,False,True
4I00F.mp4/000305.png,False,True
4I00F.mp4/000416.png,True,True
4I00F.mp4/000559.png,True,False
4I00F.mp4/000608.png,True,True
4I00F.mp4/000783.png,True,True
